cell_id,threshold_left,threshold_right,left_closed,right_closed,case_id,group,family,allocated_images,blocked_image_count,decision,evidence,mean_lower,mean_upper,attained_lower,attained_upper
cell-0025,343470424413681/1250000000000000,2750891447067261/10000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,3/8,3/8,3/8,3/8
cell-0025,343470424413681/1250000000000000,2750891447067261/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-25/16,41/16,-45/32,19/8
cell-0025,343470424413681/1250000000000000,2750891447067261/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,5/16,7/16,5/16,7/16
cell-0025,343470424413681/1250000000000000,2750891447067261/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0025,343470424413681/1250000000000000,2750891447067261/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-27/32,43/32,-1/2,29/32
cell-0025,343470424413681/1250000000000000,2750891447067261/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0025,343470424413681/1250000000000000,2750891447067261/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0026,2750891447067261/10000000000000000,27570822834968567/100000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,25/64,25/64,25/64,25/64
cell-0026,2750891447067261/10000000000000000,27570822834968567/100000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-99/64,165/64,-89/64,151/64
cell-0026,2750891447067261/10000000000000000,27570822834968567/100000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,21/64,29/64,21/64,29/64
cell-0026,2750891447067261/10000000000000000,27570822834968567/100000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0026,2750891447067261/10000000000000000,27570822834968567/100000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-53/64,87/64,-31/64,59/64
cell-0026,2750891447067261/10000000000000000,27570822834968567/100000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0026,2750891447067261/10000000000000000,27570822834968567/100000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0027,27570822834968567/100000000000000000,27600428462028503/100000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,3/8,3/8,3/8,3/8
cell-0027,27570822834968567/100000000000000000,27600428462028503/100000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-25/16,41/16,-45/32,75/32
cell-0027,27570822834968567/100000000000000000,27600428462028503/100000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,5/16,7/16,5/16,7/16
cell-0027,27570822834968567/100000000000000000,27600428462028503/100000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0027,27570822834968567/100000000000000000,27600428462028503/100000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-27/32,43/32,-1/2,29/32
cell-0027,27570822834968567/100000000000000000,27600428462028503/100000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0027,27570822834968567/100000000000000000,27600428462028503/100000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0028,27600428462028503/100000000000000000,1386551856994629/5000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,23/64,23/64,23/64,23/64
cell-0028,27600428462028503/100000000000000000,1386551856994629/5000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-101/64,163/64,-91/64,149/64
cell-0028,27600428462028503/100000000000000000,1386551856994629/5000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,19/64,27/64,19/64,27/64
cell-0028,27600428462028503/100000000000000000,1386551856994629/5000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0028,27600428462028503/100000000000000000,1386551856994629/5000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-55/64,85/64,-33/64,57/64
cell-0028,27600428462028503/100000000000000000,1386551856994629/5000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0028,27600428462028503/100000000000000000,1386551856994629/5000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0029,1386551856994629/5000000000000000,3471963107585907/12500000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,11/32,11/32,11/32,11/32
cell-0029,1386551856994629/5000000000000000,3471963107585907/12500000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-51/32,81/32,-23/16,37/16
cell-0029,1386551856994629/5000000000000000,3471963107585907/12500000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,9/32,13/32,9/32,13/32
cell-0029,1386551856994629/5000000000000000,3471963107585907/12500000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0029,1386551856994629/5000000000000000,3471963107585907/12500000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-7/8,21/16,-17/32,7/8
cell-0029,1386551856994629/5000000000000000,3471963107585907/12500000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0029,1386551856994629/5000000000000000,3471963107585907/12500000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0030,3471963107585907/12500000000000000,3473488986492157/12500000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,23/64,23/64,23/64,23/64
cell-0030,3471963107585907/12500000000000000,3473488986492157/12500000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-101/64,163/64,-91/64,149/64
cell-0030,3471963107585907/12500000000000000,3473488986492157/12500000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,19/64,27/64,19/64,27/64
cell-0030,3471963107585907/12500000000000000,3473488986492157/12500000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0030,3471963107585907/12500000000000000,3473488986492157/12500000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-55/64,85/64,-33/64,57/64
cell-0030,3471963107585907/12500000000000000,3473488986492157/12500000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0030,3471963107585907/12500000000000000,3473488986492157/12500000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0031,3473488986492157/12500000000000000,2779640853404999/10000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,11/32,11/32,11/32,11/32
cell-0031,3473488986492157/12500000000000000,2779640853404999/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-51/32,81/32,-23/16,37/16
cell-0031,3473488986492157/12500000000000000,2779640853404999/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,9/32,13/32,9/32,13/32
cell-0031,3473488986492157/12500000000000000,2779640853404999/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0031,3473488986492157/12500000000000000,2779640853404999/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-7/8,21/16,-17/32,7/8
cell-0031,3473488986492157/12500000000000000,2779640853404999/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0031,3473488986492157/12500000000000000,2779640853404999/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0032,2779640853404999/10000000000000000,348382294178009/1250000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,21/64,21/64,21/64,21/64
cell-0032,2779640853404999/10000000000000000,348382294178009/1250000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-103/64,161/64,-93/64,147/64
cell-0032,2779640853404999/10000000000000000,348382294178009/1250000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,17/64,25/64,17/64,25/64
cell-0032,2779640853404999/10000000000000000,348382294178009/1250000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0032,2779640853404999/10000000000000000,348382294178009/1250000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-57/64,83/64,-33/64,55/64
cell-0032,2779640853404999/10000000000000000,348382294178009/1250000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0032,2779640853404999/10000000000000000,348382294178009/1250000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0033,348382294178009/1250000000000000,27921929955482483/100000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,5/16,5/16,5/16,5/16
cell-0033,348382294178009/1250000000000000,27921929955482483/100000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-13/8,5/2,-23/16,73/32
cell-0033,348382294178009/1250000000000000,27921929955482483/100000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,1/4,3/8,1/4,3/8
cell-0033,348382294178009/1250000000000000,27921929955482483/100000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0033,348382294178009/1250000000000000,27921929955482483/100000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-29/32,41/32,-17/32,27/32
cell-0033,348382294178009/1250000000000000,27921929955482483/100000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0033,348382294178009/1250000000000000,27921929955482483/100000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0034,27921929955482483/100000000000000000,1411479413509369/5000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,19/64,19/64,19/64,19/64
cell-0034,27921929955482483/100000000000000000,1411479413509369/5000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-105/64,159/64,-93/64,145/64
cell-0034,27921929955482483/100000000000000000,1411479413509369/5000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,15/64,23/64,15/64,23/64
cell-0034,27921929955482483/100000000000000000,1411479413509369/5000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0034,27921929955482483/100000000000000000,1411479413509369/5000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-59/64,81/64,-35/64,53/64
cell-0034,27921929955482483/100000000000000000,1411479413509369/5000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0034,27921929955482483/100000000000000000,1411479413509369/5000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0035,1411479413509369/5000000000000000,1411925107240677/5000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,5/16,5/16,5/16,5/16
cell-0035,1411479413509369/5000000000000000,1411925107240677/5000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-13/8,5/2,-23/16,73/32
cell-0035,1411479413509369/5000000000000000,1411925107240677/5000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,1/4,3/8,1/4,3/8
cell-0035,1411479413509369/5000000000000000,1411925107240677/5000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0035,1411479413509369/5000000000000000,1411925107240677/5000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-29/32,41/32,-17/32,27/32
cell-0035,1411479413509369/5000000000000000,1411925107240677/5000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0035,1411479413509369/5000000000000000,1411925107240677/5000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0036,1411925107240677/5000000000000000,5654134750366211/20000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,21/64,21/64,21/64,21/64
cell-0036,1411925107240677/5000000000000000,5654134750366211/20000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-103/64,161/64,-91/64,147/64
cell-0036,1411925107240677/5000000000000000,5654134750366211/20000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,17/64,25/64,17/64,25/64
cell-0036,1411925107240677/5000000000000000,5654134750366211/20000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0036,1411925107240677/5000000000000000,5654134750366211/20000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-57/64,83/64,-33/64,55/64
cell-0036,1411925107240677/5000000000000000,5654134750366211/20000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0036,1411925107240677/5000000000000000,5654134750366211/20000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0037,5654134750366211/20000000000000000,567536473274231/2000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,5/16,5/16,5/16,5/16
cell-0037,5654134750366211/20000000000000000,567536473274231/2000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-13/8,5/2,-45/32,73/32
cell-0037,5654134750366211/20000000000000000,567536473274231/2000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,1/4,3/8,1/4,3/8
cell-0037,5654134750366211/20000000000000000,567536473274231/2000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0037,5654134750366211/20000000000000000,567536473274231/2000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-29/32,41/32,-17/32,27/32
cell-0037,5654134750366211/20000000000000000,567536473274231/2000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0037,5654134750366211/20000000000000000,567536473274231/2000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0038,567536473274231/2000000000000000,7100255787372589/25000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,21/64,21/64,21/64,21/64
cell-0038,567536473274231/2000000000000000,7100255787372589/25000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-103/64,161/64,-89/64,147/64
cell-0038,567536473274231/2000000000000000,7100255787372589/25000000000000000,True,False,all-64,primary,one_edit_global,64,0,supported,universal_bound,17/64,25/64,17/64,25/64
cell-0038,567536473274231/2000000000000000,7100255787372589/25000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0038,567536473274231/2000000000000000,7100255787372589/25000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-57/64,83/64,-33/64,55/64
cell-0038,567536473274231/2000000000000000,7100255787372589/25000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0038,567536473274231/2000000000000000,7100255787372589/25000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0039,7100255787372589/25000000000000000,2844279110431671/10000000000000000,True,False,all-64,primary,exact_projection,64,0,supported,universal_bound,5/16,5/16,5/16,5/16
cell-0039,7100255787372589/25000000000000000,2844279110431671/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-13/8,5/2,-45/32,73/32
