population,arm,order,probability,exact_stop,exact_decision,stat_stop,stat_decision,stat_reason,e_lower_at_stop,e_upper_at_stop,lower_ever_crossed,upper_ever_crossed
point_positive,uniform,243510,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,245013,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,245031,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,245103,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,245130,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,245301,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,245310,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,250134,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,250143,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,250314,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,250341,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,250413,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,250431,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,251034,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,251043,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,251304,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,251340,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,251403,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,251430,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,253014,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,253041,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,253104,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,253140,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,253401,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,253410,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,254013,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,254031,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,254103,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,254130,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,254301,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,254310,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,301245,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,301254,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,301425,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,301452,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,301524,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,301542,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,302145,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,302154,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,302415,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,302451,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,302514,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,302541,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,304125,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,304152,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,304215,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,304251,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,304512,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,304521,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,305124,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,305142,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,305214,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,305241,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,305412,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,305421,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,310245,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,310254,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,310425,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,310452,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,310524,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,310542,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,312045,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,312054,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,312405,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,312450,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,312504,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,312540,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,314025,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,314052,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,314205,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,314250,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,314502,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,314520,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,315024,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,315042,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,315204,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,315240,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,315402,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,315420,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,320145,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,320154,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,320415,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,320451,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,320514,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,320541,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,321045,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,321054,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,321405,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,321450,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,321504,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,321540,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,324015,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,324051,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,324105,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,324150,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,324501,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,324510,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,325014,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,325041,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,325104,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,325140,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,325401,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,325410,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,340125,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,340152,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,340215,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,340251,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,340512,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,340521,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,341025,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,341052,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,341205,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,341250,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,341502,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,341520,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,342015,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,342051,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,342105,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,342150,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,342501,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,342510,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,345012,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,345021,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,345102,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,345120,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,345201,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,345210,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,350124,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,350142,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,350214,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,350241,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,350412,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,350421,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,351024,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,351042,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,351204,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,351240,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,351402,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,351420,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,352014,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,352041,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,352104,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,352140,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,352401,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,352410,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,354012,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,354021,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,354102,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,354120,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,354201,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,354210,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,401235,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,401253,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,401325,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,401352,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,401523,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,401532,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,402135,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,402153,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,402315,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,402351,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,402513,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,402531,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,403125,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,403152,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,403215,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,403251,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,403512,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,403521,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,405123,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,405132,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,405213,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,405231,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,405312,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,405321,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,410235,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,410253,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,410325,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,410352,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,410523,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,410532,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,412035,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,412053,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,412305,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,412350,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,412503,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,412530,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,413025,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,413052,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,413205,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,413250,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,413502,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,413520,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,415023,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,415032,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,415203,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,415230,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,415302,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,415320,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,420135,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,420153,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,420315,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,420351,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,420513,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
point_positive,uniform,420531,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
